,route_id,stop_id,stop_name
6644,61C,6,ELLAIAMMAN NAGAR
6645,61E,1,AVADI
6646,61E,2,KOILPATHAGAI RD.JN.
6647,61E,3,H.V.F.MAIN GATE
6648,61E,4,AAFS CROSS ROAD
6649,61E,5,VENGAL CROSS ROAD
6650,61E,6,VEERAPURAM RD JN.
6651,61E,7,ARAKKAMBAKKAM
6652,61E,8,PANDESWARAM
6653,61E,9,KADHAVOOR RD.JN.
6654,61E,10,KILKONDAIYUR
6655,61K,1,AVADI
6656,61K,2,KOILPATHAGAI RD.JN.
6657,61K,3,H.V.F.MAIN GATE
6658,61K,4,C.R.P.F
6659,61K,5,VENGAL CROSS ROAD
6660,61K,6,VEERAPURAM
6661,61K,7,KANNIAMMAN NAGAR
6662,61R,1,AVADI
6663,61R,2,KOILPATHAGAI RD.JN.
6664,61R,3,KOILPATHAGAI(BHARATHI NAGAR)
6665,61R,4,VALLANUR P.U.O
6666,61R,5,KOLLUMEDU
6667,61R,6,ARIKAMBEDU
6668,61R,7,KATTUR ROAD JN.
6669,61R,8,II ND MAIN ROAD
6670,61R,9,SIDCO ESTATE PHASE II
6671,61R,10,LAKSHMIPURAM SCHOOL
6672,61R,11,KONIMEDU
6673,61R,12,PAMMADUKULAM COLONY
6674,61R,13,REDHILLS
6675,62,1,POONAMALLEE
6676,62,2,KARAYANCAHVADI
6677,62,3,SENNEERKUPPAM
6678,62,4,MELPAKKAM
6679,62,5,GOVARDANAGIRI
6680,62,6,AVADI MOSQUE
6681,62,7,AVADI CIRCLE
6682,62,8,POLYTECHNIC
6683,62,9,THIRUMULLAIVOYAL
6684,62,10,AMBATTUR O.T.
6685,62,11,PUDUR
6686,62,12,KALLIKUPPAM
6687,62,13,SURAPEDU
6688,62,14,SCREW FACTORY
6689,62,15,KAVANGARAI
6690,62,16,AAYURVEDA ASHRAMAM
6691,62,17,REDHILLS
6692,62A,1,REDHILLS
6693,62A,2,AAYURVEDA ASHRAMAM
6694,62A,3,KAVANGARAI
6695,62A,4,SCREW FACTORY
6696,62A,5,SURAPEDU
6697,62A,6,KALLIKUPPAM
6698,62A,7,PUDUR
6699,62A,8,AMBATTUR O.T.
6700,62A,9,DUNLOP
6701,62A,10,AMBATTUR I.E.
6702,62B,1,J.J.NAGAR WEST
6703,62B,2,AMBATTUR I.E.
6704,62B,3,DUNLOP
6705,62B,4,AMBATTUR O.T.
6706,62B,5,THIRUMULLAIVOYAL
6707,62B,6,TEMPLE JN.
6708,62B,7,KARISHMA NAGAR WATER BRG
6709,62B,8,UPPARA PALAYAM
6710,62B,9,POTHUR
6711,62B,10,PAMMADUKULAM
6712,62B,11,IRANKUPPAM
6713,62B,12,PAMMADUKULAM COLONY
6714,62B,13,KARIMEDU
6715,62B,14,PAMMADUKULAM COLONY
6716,62B,15,REDHILLS
6717,62CT,1,AVADI
